bid;ask;tick;SpreadNominal;SpreadTick;Symbol;time;instrument
   37,11;   37,20;0,01;  0,09;  9;WTIJul20;2020-06-11T13:18:53Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:19:00Z;DO
  125,30;  125,50;0,05;  0,20;  4;GGALJun20;2020-06-11T13:19:00Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:19:00Z;ORO
61360,00;61440,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T13:19:00Z;RFX20
   37,11;   37,20;0,01;  0,09;  9;WTIJul20;2020-06-11T13:19:00Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:19:06Z;DO
  125,30;  125,50;0,05;  0,20;  4;GGALJun20;2020-06-11T13:19:06Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:19:06Z;ORO
61360,00;61400,00;5,00; 40,00;  8;RFX20Jun20;2020-06-11T13:19:06Z;RFX20
   37,11;   37,28;0,01;  0,17; 17;WTIJul20;2020-06-11T13:19:06Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:19:13Z;DO
  125,30;  125,50;0,05;  0,20;  4;GGALJun20;2020-06-11T13:19:13Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:19:13Z;ORO
61360,00;61400,00;5,00; 40,00;  8;RFX20Jun20;2020-06-11T13:19:13Z;RFX20
   37,11;   37,28;0,01;  0,17; 17;WTIJul20;2020-06-11T13:19:13Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:19:20Z;DO
  125,30;  125,50;0,05;  0,20;  4;GGALJun20;2020-06-11T13:19:20Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:19:20Z;ORO
61400,00;61440,00;5,00; 40,00;  8;RFX20Jun20;2020-06-11T13:19:20Z;RFX20
   37,12;   37,27;0,01;  0,15; 15;WTIJul20;2020-06-11T13:19:20Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:19:27Z;DO
  125,30;  125,55;0,05;  0,25;  5;GGALJun20;2020-06-11T13:19:27Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:19:27Z;ORO
61360,00;61435,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T13:19:27Z;RFX20
   37,12;   37,27;0,01;  0,15; 15;WTIJul20;2020-06-11T13:19:27Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:19:34Z;DO
  125,30;  125,55;0,05;  0,25;  5;GGALJun20;2020-06-11T13:19:34Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:19:34Z;ORO
61365,00;61440,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T13:19:34Z;RFX20
   37,12;   37,27;0,01;  0,15; 15;WTIJul20;2020-06-11T13:19:34Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:19:40Z;DO
  125,40;  125,55;0,05;  0,15;  3;GGALJun20;2020-06-11T13:19:40Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:19:40Z;ORO
61365,00;61445,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T13:19:40Z;RFX20
   37,12;   37,25;0,01;  0,13; 13;WTIJul20;2020-06-11T13:19:40Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:19:47Z;DO
  125,40;  125,55;0,05;  0,15;  3;GGALJun20;2020-06-11T13:19:47Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:19:47Z;ORO
61365,00;61435,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:19:47Z;RFX20
   37,12;   37,25;0,01;  0,13; 13;WTIJul20;2020-06-11T13:19:47Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:19:53Z;DO
  125,40;  125,55;0,05;  0,15;  3;GGALJun20;2020-06-11T13:19:53Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:19:53Z;ORO
61400,00;61440,00;5,00; 40,00;  8;RFX20Jun20;2020-06-11T13:19:53Z;RFX20
   37,13;   37,25;0,01;  0,12; 12;WTIJul20;2020-06-11T13:19:53Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:20:00Z;DO
  125,40;  125,55;0,05;  0,15;  3;GGALJun20;2020-06-11T13:20:00Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:20:00Z;ORO
61430,00;61445,00;5,00; 15,00;  3;RFX20Jun20;2020-06-11T13:20:00Z;RFX20
   37,13;   37,25;0,01;  0,12; 12;WTIJul20;2020-06-11T13:20:00Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:20:07Z;DO
  125,40;  125,55;0,05;  0,15;  3;GGALJun20;2020-06-11T13:20:07Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:20:07Z;ORO
61430,00;61470,00;5,00; 40,00;  8;RFX20Jun20;2020-06-11T13:20:07Z;RFX20
   37,13;   37,25;0,01;  0,12; 12;WTIJul20;2020-06-11T13:20:07Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:20:13Z;DO
  125,40;  125,55;0,05;  0,15;  3;GGALJun20;2020-06-11T13:20:13Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:20:13Z;ORO
61400,00;61545,00;5,00;145,00; 29;RFX20Jun20;2020-06-11T13:20:13Z;RFX20
   37,14;   37,25;0,01;  0,11; 11;WTIJul20;2020-06-11T13:20:13Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:20:20Z;DO
  125,40;  125,55;0,05;  0,15;  3;GGALJun20;2020-06-11T13:20:20Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:20:20Z;ORO
61400,00;61470,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:20:20Z;RFX20
   37,15;   37,25;0,01;  0,10; 10;WTIJul20;2020-06-11T13:20:20Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:20:27Z;DO
  125,40;  125,55;0,05;  0,15;  3;GGALJun20;2020-06-11T13:20:27Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:20:27Z;ORO
61400,00;61470,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:20:27Z;RFX20
   37,15;   37,20;0,01;  0,05;  5;WTIJul20;2020-06-11T13:20:27Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:20:34Z;DO
  125,40;  125,55;0,05;  0,15;  3;GGALJun20;2020-06-11T13:20:34Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:20:34Z;ORO
61400,00;61470,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:20:34Z;RFX20
   37,15;   37,20;0,01;  0,05;  5;WTIJul20;2020-06-11T13:20:34Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:20:40Z;DO
  125,40;  125,50;0,05;  0,10;  2;GGALJun20;2020-06-11T13:20:40Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:20:40Z;ORO
61360,00;61400,00;5,00; 40,00;  8;RFX20Jun20;2020-06-11T13:20:40Z;RFX20
   37,15;   37,20;0,01;  0,05;  5;WTIJul20;2020-06-11T13:20:40Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:20:47Z;DO
  125,40;  125,50;0,05;  0,10;  2;GGALJun20;2020-06-11T13:20:47Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:20:47Z;ORO
61400,00;61470,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:20:47Z;RFX20
   37,15;   37,20;0,01;  0,05;  5;WTIJul20;2020-06-11T13:20:47Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:20:53Z;DO
  125,40;  125,50;0,05;  0,10;  2;GGALJun20;2020-06-11T13:20:53Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:20:53Z;ORO
61400,00;61470,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:20:53Z;RFX20
   37,15;   37,19;0,01;  0,04;  4;WTIJul20;2020-06-11T13:20:53Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:21:00Z;DO
  125,40;  125,50;0,05;  0,10;  2;GGALJun20;2020-06-11T13:21:00Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:21:00Z;ORO
61360,00;61465,00;5,00;105,00; 21;RFX20Jun20;2020-06-11T13:21:00Z;RFX20
   37,12;   37,19;0,01;  0,07;  7;WTIJul20;2020-06-11T13:21:00Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:21:06Z;DO
  125,40;  125,45;0,05;  0,05;  1;GGALJun20;2020-06-11T13:21:06Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:21:06Z;ORO
61365,00;61440,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T13:21:06Z;RFX20
   37,19;   37,20;0,01;  0,01;  1;WTIJul20;2020-06-11T13:21:06Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:21:13Z;DO
  125,40;  125,45;0,05;  0,05;  1;GGALJun20;2020-06-11T13:21:13Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:21:13Z;ORO
61365,00;61440,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T13:21:13Z;RFX20
   37,19;   37,20;0,01;  0,01;  1;WTIJul20;2020-06-11T13:21:13Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:21:19Z;DO
  125,40;  125,45;0,05;  0,05;  1;GGALJun20;2020-06-11T13:21:19Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:21:19Z;ORO
61365,00;61435,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:21:19Z;RFX20
   37,19;   37,20;0,01;  0,01;  1;WTIJul20;2020-06-11T13:21:19Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:21:26Z;DO
  125,40;  125,45;0,05;  0,05;  1;GGALJun20;2020-06-11T13:21:26Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:21:26Z;ORO
61360,00;61400,00;5,00; 40,00;  8;RFX20Jun20;2020-06-11T13:21:26Z;RFX20
   37,20;   37,25;0,01;  0,05;  5;WTIJul20;2020-06-11T13:21:26Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:21:33Z;DO
  125,40;  125,45;0,05;  0,05;  1;GGALJun20;2020-06-11T13:21:33Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:21:33Z;ORO
61360,00;61400,00;5,00; 40,00;  8;RFX20Jun20;2020-06-11T13:21:33Z;RFX20
   37,20;   37,45;0,01;  0,25; 25;WTIJul20;2020-06-11T13:21:33Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:21:40Z;DO
  125,40;  125,45;0,05;  0,05;  1;GGALJun20;2020-06-11T13:21:40Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:21:40Z;ORO
61365,00;61470,00;5,00;105,00; 21;RFX20Jun20;2020-06-11T13:21:40Z;RFX20
   37,20;   37,45;0,01;  0,25; 25;WTIJul20;2020-06-11T13:21:40Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:21:46Z;DO
  125,40;  125,45;0,05;  0,05;  1;GGALJun20;2020-06-11T13:21:46Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:21:46Z;ORO
61405,00;61470,00;5,00; 65,00; 13;RFX20Jun20;2020-06-11T13:21:46Z;RFX20
   37,20;   37,44;0,01;  0,24; 24;WTIJul20;2020-06-11T13:21:46Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:21:53Z;DO
  125,40;  125,45;0,05;  0,05;  1;GGALJun20;2020-06-11T13:21:53Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:21:53Z;ORO
61400,00;61470,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:21:53Z;RFX20
   37,20;   37,40;0,01;  0,20; 20;WTIJul20;2020-06-11T13:21:53Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:21:59Z;DO
  125,40;  125,45;0,05;  0,05;  1;GGALJun20;2020-06-11T13:21:59Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:21:59Z;ORO
61360,00;61470,00;5,00;110,00; 22;RFX20Jun20;2020-06-11T13:21:59Z;RFX20
   37,20;   37,40;0,01;  0,20; 20;WTIJul20;2020-06-11T13:21:59Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:22:06Z;DO
  125,40;  125,45;0,05;  0,05;  1;GGALJun20;2020-06-11T13:22:06Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:22:06Z;ORO
61370,00;61470,00;5,00;100,00; 20;RFX20Jun20;2020-06-11T13:22:06Z;RFX20
   37,20;   37,40;0,01;  0,20; 20;WTIJul20;2020-06-11T13:22:06Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:22:12Z;DO
  125,30;  125,45;0,05;  0,15;  3;GGALJun20;2020-06-11T13:22:12Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:22:12Z;ORO
61375,00;61445,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:22:12Z;RFX20
   37,20;   37,39;0,01;  0,19; 19;WTIJul20;2020-06-11T13:22:12Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:22:19Z;DO
  125,30;  125,45;0,05;  0,15;  3;GGALJun20;2020-06-11T13:22:19Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:22:19Z;ORO
61375,00;61445,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:22:19Z;RFX20
   37,20;   37,37;0,01;  0,17; 17;WTIJul20;2020-06-11T13:22:19Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:22:25Z;DO
  125,30;  125,45;0,05;  0,15;  3;GGALJun20;2020-06-11T13:22:25Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:22:25Z;ORO
61375,00;61445,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:22:25Z;RFX20
   37,20;   37,37;0,01;  0,17; 17;WTIJul20;2020-06-11T13:22:25Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:22:32Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:22:32Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:22:32Z;ORO
61375,00;61445,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:22:32Z;RFX20
   37,21;   37,37;0,01;  0,16; 16;WTIJul20;2020-06-11T13:22:32Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:22:39Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:22:39Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:22:39Z;ORO
61375,00;61440,00;5,00; 65,00; 13;RFX20Jun20;2020-06-11T13:22:39Z;RFX20
   37,21;   37,30;0,01;  0,09;  9;WTIJul20;2020-06-11T13:22:39Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:22:45Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:22:45Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:22:45Z;ORO
61375,00;61435,00;5,00; 60,00; 12;RFX20Jun20;2020-06-11T13:22:45Z;RFX20
   37,21;   37,30;0,01;  0,09;  9;WTIJul20;2020-06-11T13:22:45Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:22:51Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:22:51Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:22:51Z;ORO
61360,00;61435,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T13:22:51Z;RFX20
   37,21;   37,30;0,01;  0,09;  9;WTIJul20;2020-06-11T13:22:51Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:22:58Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:22:58Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:22:58Z;ORO
61360,00;61400,00;5,00; 40,00;  8;RFX20Jun20;2020-06-11T13:22:58Z;RFX20
   37,21;   37,36;0,01;  0,15; 15;WTIJul20;2020-06-11T13:22:58Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:23:04Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:23:04Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:23:04Z;ORO
61360,00;61395,00;5,00; 35,00;  7;RFX20Jun20;2020-06-11T13:23:04Z;RFX20
   37,21;   37,36;0,01;  0,15; 15;WTIJul20;2020-06-11T13:23:04Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:23:11Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:23:11Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:23:11Z;ORO
61300,00;61400,00;5,00;100,00; 20;RFX20Jun20;2020-06-11T13:23:11Z;RFX20
   37,21;   37,35;0,01;  0,14; 14;WTIJul20;2020-06-11T13:23:11Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:23:17Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:23:17Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:23:17Z;ORO
61300,00;61400,00;5,00;100,00; 20;RFX20Jun20;2020-06-11T13:23:17Z;RFX20
   37,22;   37,35;0,01;  0,13; 13;WTIJul20;2020-06-11T13:23:17Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:23:24Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:23:24Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:23:24Z;ORO
61300,00;61400,00;5,00;100,00; 20;RFX20Jun20;2020-06-11T13:23:24Z;RFX20
   37,22;   37,35;0,01;  0,13; 13;WTIJul20;2020-06-11T13:23:24Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:23:30Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:23:30Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:23:30Z;ORO
61300,00;61395,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T13:23:30Z;RFX20
   37,22;   37,35;0,01;  0,13; 13;WTIJul20;2020-06-11T13:23:30Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:23:37Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:23:37Z;GGAL
 1736,00; 1755,00;0,10; 19,00;190;OROJul20;2020-06-11T13:23:37Z;ORO
61300,00;61395,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T13:23:37Z;RFX20
   37,22;   37,48;0,01;  0,26; 26;WTIJul20;2020-06-11T13:23:37Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:23:43Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:23:43Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:23:43Z;ORO
61300,00;61395,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T13:23:43Z;RFX20
   37,23;   37,48;0,01;  0,25; 25;WTIJul20;2020-06-11T13:23:43Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:23:50Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:23:50Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:23:50Z;ORO
61300,00;61395,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T13:23:50Z;RFX20
   37,23;   37,45;0,01;  0,22; 22;WTIJul20;2020-06-11T13:23:50Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:23:56Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:23:56Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:23:56Z;ORO
61300,00;61395,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T13:23:56Z;RFX20
   37,23;   37,40;0,01;  0,17; 17;WTIJul20;2020-06-11T13:23:56Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:24:03Z;DO
  125,30;  125,40;0,05;  0,10;  2;GGALJun20;2020-06-11T13:24:03Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:24:03Z;ORO
61300,00;61395,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T13:24:03Z;RFX20
   37,23;   37,40;0,01;  0,17; 17;WTIJul20;2020-06-11T13:24:03Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:24:10Z;DO
  125,05;  125,40;0,05;  0,35;  7;GGALJun20;2020-06-11T13:24:10Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:24:10Z;ORO
61300,00;61390,00;5,00; 90,00; 18;RFX20Jun20;2020-06-11T13:24:10Z;RFX20
   37,23;   37,40;0,01;  0,17; 17;WTIJul20;2020-06-11T13:24:10Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:24:16Z;DO
  125,05;  125,40;0,05;  0,35;  7;GGALJun20;2020-06-11T13:24:16Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:24:16Z;ORO
61300,00;61390,00;5,00; 90,00; 18;RFX20Jun20;2020-06-11T13:24:16Z;RFX20
   37,24;   37,40;0,01;  0,16; 16;WTIJul20;2020-06-11T13:24:16Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:24:23Z;DO
  125,05;  125,40;0,05;  0,35;  7;GGALJun20;2020-06-11T13:24:23Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:24:23Z;ORO
61300,00;61390,00;5,00; 90,00; 18;RFX20Jun20;2020-06-11T13:24:23Z;RFX20
   37,30;   37,40;0,01;  0,10; 10;WTIJul20;2020-06-11T13:24:23Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:24:30Z;DO
  125,05;  125,40;0,05;  0,35;  7;GGALJun20;2020-06-11T13:24:30Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:24:30Z;ORO
61300,00;61385,00;5,00; 85,00; 17;RFX20Jun20;2020-06-11T13:24:30Z;RFX20
   37,30;   37,40;0,01;  0,10; 10;WTIJul20;2020-06-11T13:24:30Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:24:37Z;DO
  125,05;  125,40;0,05;  0,35;  7;GGALJun20;2020-06-11T13:24:37Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:24:37Z;ORO
61300,00;61385,00;5,00; 85,00; 17;RFX20Jun20;2020-06-11T13:24:37Z;RFX20
   37,30;   37,40;0,01;  0,10; 10;WTIJul20;2020-06-11T13:24:37Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:24:44Z;DO
  125,05;  125,40;0,05;  0,35;  7;GGALJun20;2020-06-11T13:24:44Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:24:44Z;ORO
61300,00;61385,00;5,00; 85,00; 17;RFX20Jun20;2020-06-11T13:24:44Z;RFX20
   37,30;   37,39;0,01;  0,09;  9;WTIJul20;2020-06-11T13:24:44Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:24:50Z;DO
  125,05;  125,40;0,05;  0,35;  7;GGALJun20;2020-06-11T13:24:50Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:24:50Z;ORO
61300,00;61370,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:24:50Z;RFX20
   37,30;   37,39;0,01;  0,09;  9;WTIJul20;2020-06-11T13:24:50Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:24:57Z;DO
  125,05;  125,40;0,05;  0,35;  7;GGALJun20;2020-06-11T13:24:57Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:24:57Z;ORO
61300,00;61370,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:24:57Z;RFX20
   37,30;   37,39;0,01;  0,09;  9;WTIJul20;2020-06-11T13:24:57Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:25:04Z;DO
  125,05;  125,40;0,05;  0,35;  7;GGALJun20;2020-06-11T13:25:04Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:25:04Z;ORO
61300,00;61345,00;5,00; 45,00;  9;RFX20Jun20;2020-06-11T13:25:04Z;RFX20
   37,30;   37,39;0,01;  0,09;  9;WTIJul20;2020-06-11T13:25:04Z;WTI
   70,10;   70,50;0,01;  0,40; 40;DOJun20A;2020-06-11T13:25:11Z;DO
  125,05;  125,40;0,05;  0,35;  7;GGALJun20;2020-06-11T13:25:11Z;GGAL
 1736,00; 1750,00;0,10; 14,00;140;OROJul20;2020-06-11T13:25:11Z;ORO
61280,00;61350,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T13:25:11Z;RFX20
   37,30;   37,39;0,01;  0,09;  9;WTIJul20;2020-06-11T13:25:11Z;WTI
   70,15;   70,50;0,01;  0,35; 35;DOJun20A;2020-06-11T13:25:18Z;DO
